seq,timestamp,angle,torque,speed
78225,1475187291558039452,0.0296705979854,0.0625,15.5277776718
78226,1475187291578054068,0.0279252678156,0.0,15.5194444656
78227,1475187291598154552,0.0244346093386,0.0625,15.5083332062
78228,1475187291618169536,0.0244346093386,0.125,15.5027780533
78229,1475187291638180163,0.0244346093386,0.0625,15.4972219467
78230,1475187291658188533,0.0226892810315,0.125,15.4916667938
78231,1475187291678222340,0.0244346093386,0.1875,15.4805555344
78232,1475187291698239977,0.0244346093386,0.3125,15.4694442749
78233,1475187291718325385,0.0244346093386,0.375,15.4611110687
78234,1475187291738326529,0.0244346093386,0.375,15.4527778625
78235,1475187291758370691,0.0244346093386,0.4375,15.4527778625
78236,1475187291778387100,0.0244346093386,0.4375,15.4499998093
78237,1475187291798414861,0.0244346093386,0.5,15.4416666031
78238,1475187291818465032,0.0244346093386,0.4375,15.427778244
78239,1475187291838491877,0.0244346093386,0.5,15.4194440842
78240,1475187291858576143,0.0244346093386,0.625,15.4166669846
78241,1475187291878543199,0.0279252678156,0.625,15.4083337784
78242,1475187291898801970,0.0279252678156,0.625,15.4027776718
78243,1475187291918623534,0.0279252678156,0.5625,15.3972225189
78244,1475187291938640777,0.0296705979854,0.5625,15.3861112595
78245,1475187291958710850,0.0331612564623,0.625,15.3694448471
78246,1475187291978733294,0.0349065847695,0.625,15.3666667938
78247,1475187291998771201,0.0349065847695,0.5,15.3666667938
78248,1475187292018786867,0.0349065847695,0.4375,15.3583335876
78249,1475187292038840332,0.0349065847695,0.375,15.3527774811
78250,1475187292058860921,0.0349065847695,0.375,15.3527774811
78251,1475187292078887496,0.0349065847695,0.3125,15.3444442749
78252,1475187292099071721,0.0349065847695,0.4375,15.3333330154
78253,1475187292118970822,0.0349065847695,0.4375,15.3277778625
78254,1475187292138984525,0.0349065847695,0.3125,15.3166666031
78255,1475187292159266825,0.0331612564623,0.1875,15.3138885498
78256,1475187292179052830,0.0296705979854,0.0625,15.3138885498
78257,1475187292199060970,0.0261799395084,0.125,15.3111114502
78258,1475187292219171888,0.0226892810315,0.125,15.3055553436
78259,1475187292239163017,0.0191986225545,0.125,15.302778244
78260,1475187292259206092,0.0174532923847,0.125,15.2888889313
78261,1475187292279244410,0.0174532923847,0.25,15.286110878
78262,1475187292299244560,0.0174532923847,0.375,15.2805557251
78263,1475187292319275928,0.0191986225545,0.3125,15.2722225189
78264,1475187292339332536,0.0174532923847,0.0625,15.2666664124
78265,1475187292359392395,0.0174532923847,0.0625,15.2555551529
78266,1475187292379376485,0.0157079640776,0.0,15.2527780533
78267,1475187292399407677,0.0122173046693,0.0,15.2333335876
78268,1475187292419443686,0.0104719754308,0.0625,15.2250003815
78269,1475187292439653745,0.00872664619237,0.1875,15.2222223282
78270,1475187292459521972,0.00872664619237,0.1875,15.2083330154
78271,1475187292479550716,0.0104719754308,0.4375,15.2027778625
78272,1475187292499571797,0.0104719754308,0.4375,15.1916666031
78273,1475187292519632586,0.0122173046693,0.25,15.1861114502
78274,1475187292539654637,0.0122173046693,0.4375,15.1833333969
78275,1475187292559666444,0.0139626339078,0.4375,15.1805553436
78276,1475187292579750384,0.0139626339078,0.4375,15.177778244
78277,1475187292599749005,0.0157079640776,0.4375,15.1833333969
78278,1475187292619772522,0.0174532923847,0.5625,15.1805553436
78279,1475187292639811570,0.0209439508617,0.5,15.1805553436
78280,1475187292659861421,0.0209439508617,0.5,15.1805553436
78281,1475187292679889247,0.0244346093386,0.75,15.177778244
78282,1475187292699918878,0.0279252678156,0.5625,15.1805553436
78283,1475187292719943988,0.0279252678156,0.625,15.1833333969
78284,1475187292739968566,0.0279252678156,0.5625,15.1861114502
78285,1475187292760054223,0.0296705979854,0.5625,15.177778244
78286,1475187292780060522,0.0314159281552,0.5625,15.177778244
78287,1475187292800065555,0.0314159281552,0.5,15.1750001907
78288,1475187292820154708,0.0314159281552,0.5,15.1750001907
78289,1475187292840136840,0.0314159281552,0.375,15.1694440842
78290,1475187292860188805,0.0314159281552,0.4375,15.1638889313
78291,1475187292880335133,0.0296705979854,0.375,15.161110878
78292,1475187292900244480,0.0296705979854,0.375,15.161110878
78293,1475187292920279646,0.0296705979854,0.375,15.161110878
78294,1475187292940304060,0.0296705979854,0.375,15.1555557251
78295,1475187292960355485,0.0296705979854,0.4375,15.1499996185
78296,1475187292980390281,0.0314159281552,0.5,15.1472225189
78297,1475187293000405618,0.0296705979854,0.375,15.1555557251
78298,1475187293020439206,0.0296705979854,0.1875,15.161110878
78299,1475187293040544188,0.0296705979854,0.3125,15.1638889313
78300,1475187293060509432,0.0296705979854,0.25,15.161110878
78301,1475187293080539261,0.0296705979854,0.3125,15.161110878
78302,1475187293100562568,0.0296705979854,0.25,15.161110878
78303,1475187293120586054,0.0296705979854,0.3125,15.161110878
78304,1475187293140670670,0.0296705979854,0.375,15.161110878
78305,1475187293160690309,0.0296705979854,0.4375,15.161110878
78306,1475187293180695918,0.0296705979854,0.3125,15.1638889313
78307,1475187293200726807,0.0296705979854,0.3125,15.161110878
78308,1475187293220781289,0.0296705979854,0.375,15.161110878
78309,1475187293241049315,0.0296705979854,0.1875,15.1666669846
78310,1475187293260961077,0.0296705979854,0.1875,15.1750001907
78311,1475187293280873493,0.0296705979854,0.375,15.177778244
78312,1475187293300888484,0.0296705979854,0.375,15.1805553436
78313,1475187293320925199,0.0296705979854,0.375,15.1805553436
78314,1475187293341745491,0.0296705979854,0.4375,15.177778244
78315,1475187293361021753,0.0296705979854,0.4375,15.1750001907
78316,1475187293381044458,0.0296705979854,0.375,15.1750001907
78317,1475187293401065905,0.0296705979854,0.25,15.1805553436
78318,1475187293421150524,0.0296705979854,0.25,15.1833333969
78319,1475187293441740313,0.0296705979854,0.125,15.1833333969
78320,1475187293461178427,0.0261799395084,0.0625,15.1861114502
78321,1475187293481209646,0.0226892810315,0.0625,15.1888885498
78322,1475187293501215513,0.0226892810315,0.1875,15.1944446564
78323,1475187293521275527,0.0226892810315,0.0625,15.2027778625
78324,1475187293541374748,0.0209439508617,0.0625,15.213889122
78325,1475187293561322075,0.0209439508617,0.0625,15.2222223282
78326,1475187293581346984,0.0209439508617,0.0625,15.2305555344
78327,1475187293601417120,0.0209439508617,0.0,15.2388887405
78328,1475187293621418078,0.0209439508617,-0.1875,15.2472219467
78329,1475187293641480469,0.0209439508617,-0.1875,15.2555551529
78330,1475187293661494803,0.0191986225545,0.0,15.2694444656
78331,1475187293681532901,0.0191986225545,0.0625,15.2833337784
78332,1475187293701558652,0.0191986225545,0.0,15.286110878
78333,1475187293721598690,0.0191986225545,0.125,15.2888889313
78334,1475187293741743819,0.0209439508617,0.3125,15.2944440842
78335,1475187293761664815,0.0209439508617,0.25,15.2972221375
78336,1475187293781689749,0.0209439508617,0.25,15.302778244
78337,1475187293801732035,0.0209439508617,0.1875,15.3083333969
78338,1475187293821761185,0.0209439508617,0.0,15.3138885498
78339,1475187293841813243,0.0209439508617,0.0,15.3194446564
78340,1475187293861832064,0.0209439508617,0.0625,15.322221756
78341,1475187293881919023,0.0209439508617,0.0625,15.3249998093
78342,1475187293901891380,0.0209439508617,0.0625,15.3305559158
78343,1475187293921930181,0.0209439508617,0.1875,15.3361110687
78344,1475187293941967530,0.0209439508617,0.25,15.3416662216
78345,1475187293962008576,0.0209439508617,0.1875,15.3472223282
78346,1475187293982041563,0.0209439508617,0.125,15.3500003815
78347,1475187294002082393,0.0209439508617,0.125,15.3555555344
78348,1475187294022137349,0.0209439508617,0.25,15.3611106873
78349,1475187294042143812,0.0209439508617,0.1875,15.3666667938
78350,1475187294062167769,0.0209439508617,0.125,15.3722219467
78351,1475187294082198775,0.0209439508617,0.125,15.3805551529
78352,1475187294102260419,0.0209439508617,0.125,15.3916664124
78353,1475187294122275792,0.0209439508617,0.25,15.3999996185
78354,1475187294142369404,0.0209439508617,0.25,15.4055557251
78355,1475187294162329659,0.0209439508617,0.3125,15.4138889313
78356,1475187294182530591,0.0209439508617,0.25,15.4222221375
78357,1475187294202391897,0.0209439508617,0.25,15.4333333969
78358,1475187294222420416,0.0209439508617,0.375,15.447221756
78359,1475187294242478168,0.0209439508617,0.375,15.4555559158
78360,1475187294262531920,0.0209439508617,0.4375,15.4583330154
78361,1475187294282541073,0.0226892810315,0.5,15.463889122
78362,1475187294302616015,0.0226892810315,0.4375,15.4694442749
78363,1475187294322666979,0.0226892810315,0.5,15.4694442749
78364,1475187294342613880,0.0226892810315,0.5625,15.4750003815
78365,1475187294362791491,0.0226892810315,0.5,15.4805555344
78366,1475187294382678596,0.0244346093386,0.5,15.4805555344
78367,1475187294402854387,0.0244346093386,0.5,15.4777774811
78368,1475187294422926917,0.0244346093386,0.4375,15.4805555344
78369,1475187294442774360,0.0244346093386,0.375,15.4861106873
78370,1475187294462994497,0.0244346093386,0.4375,15.4916667938
78371,1475187294483017573,0.0244346093386,0.4375,15.5
78372,1475187294502903085,0.0244346093386,0.4375,15.5083332062
78373,1475187294522921124,0.0244346093386,0.5,15.5166664124
78374,1475187294542974984,0.0244346093386,0.4375,15.5222225189
78375,1475187294563035334,0.0244346093386,0.5,15.5333337784
78376,1475187294583048045,0.0244346093386,0.5625,15.5416669846
78377,1475187294603137705,0.0261799395084,0.625,15.5555553436
78378,1475187294623166121,0.0261799395084,0.5625,15.5666666031
78379,1475187294643145143,0.0279252678156,0.6875,15.5777778625
78380,1475187294663198109,0.0296705979854,0.75,15.5833330154
78381,1475187294683292655,0.0314159281552,0.6875,15.5944442749
78382,1475187294703289252,0.0314159281552,0.875,15.6083335876
78383,1475187294723333047,0.0349065847695,0.75,15.6166667938
78384,1475187294743282067,0.0401425734162,0.8125,15.6222219467
78385,1475187294763474152,0.0436332300305,0.75,15.6333332062
78386,1475187294783504830,0.045378562063,0.8125,15.6416664124
78387,1475187294803440043,0.0488692186773,0.75,15.6499996185
78388,1475187294823479838,0.0506145469844,0.75,15.6555557251
78389,1475187294843512956,0.0523598790169,0.75,15.661110878
78390,1475187294863495494,0.0523598790169,0.6875,15.6666669846
78391,1475187294883567329,0.0523598790169,0.6875,15.6722221375
78392,1475187294903558548,0.0523598790169,0.5625,15.6805553436
78393,1475187294923606349,0.0523598790169,0.625,15.6861114502
78394,1475187294943650554,0.054105207324,0.6875,15.6888885498
78395,1475187294963694341,0.054105207324,0.8125,15.6916666031
78396,1475187294983695764,0.054105207324,0.625,15.6944446564
78397,1475187295003749504,0.054105207324,0.6875,15.697221756
78398,1475187295023767521,0.054105207324,0.625,15.7027778625
78399,1475187295043771040,0.054105207324,0.5,15.7083330154
78400,1475187295063853296,0.054105207324,0.5625,15.713889122
78401,1475187295083914321,0.054105207324,0.625,15.7194442749
78402,1475187295103921022,0.054105207324,0.625,15.7222223282
78403,1475187295123938003,0.054105207324,0.75,15.7250003815
78404,1475187295143935247,0.054105207324,0.6875,15.7333335876
78405,1475187295164040732,0.054105207324,0.625,15.7416667938
78406,1475187295184053101,0.054105207324,0.5625,15.75
78407,1475187295204059647,0.054105207324,0.5,15.7555551529
78408,1475187295224075252,0.054105207324,0.3125,15.7583332062
78409,1475187295244147331,0.0506145469844,0.4375,15.7666664124
78410,1475187295264223236,0.0488692186773,0.375,15.7749996185
78411,1475187295284238447,0.0471238903701,0.1875,15.7833337784
78412,1475187295304255653,0.045378562063,0.1875,15.7944440842
78413,1475187295324289953,0.0436332300305,0.25,15.8055553436
78414,1475187295344278954,0.0436332300305,0.125,15.8111114502
78415,1475187295364321759,0.0418879017234,0.0,15.8138885498
78416,1475187295384378933,0.0401425734162,-0.0625,15.8166666031
78417,1475187295404575698,0.0366519130766,0.0,15.8277778625
78418,1475187295424605145,0.0331612564623,-0.0625,15.838889122
78419,1475187295444593318,0.0296705979854,-0.125,15.8444442749
78420,1475187295464582517,0.0244346093386,0.0,15.8500003815
78421,1475187295484634314,0.0226892810315,0.0,15.8555555344
78422,1475187295504605367,0.0226892810315,0.0,15.8583335876
78423,1475187295524596333,0.0226892810315,0.125,15.8638887405
78424,1475187295544614129,0.0226892810315,0.0625,15.8694448471
78425,1475187295564662381,0.0226892810315,0.0625,15.8805551529
78426,1475187295584734745,0.0226892810315,0.0625,15.8916664124
78427,1475187295604743613,0.0226892810315,0.0625,15.8999996185
78428,1475187295624741066,0.0226892810315,0.0625,15.9083337784
78429,1475187295644788821,0.0226892810315,0.1875,15.9166669846
78430,1475187295664804536,0.0226892810315,0.25,15.927778244
78431,1475187295684846483,0.0226892810315,0.375,15.9388885498
78432,1475187295704876778,0.0226892810315,0.4375,15.947221756
78433,1475187295724955388,0.0226892810315,0.4375,15.9555559158
78434,1475187295744939257,0.0244346093386,0.4375,15.963889122
78435,1475187295764977935,0.0226892810315,0.4375,15.9722223282
78436,1475187295785083924,0.0226892810315,0.375,15.9805555344
78437,1475187295805044584,0.0226892810315,0.4375,15.9888887405
78438,1475187295825151887,0.0244346093386,0.375,15.9972219467
78439,1475187295845167507,0.0244346093386,0.5,16.0027770996
78440,1475187295865165543,0.0244346093386,0.5,16.0083332062
78441,1475187295885337839,0.0244346093386,0.4375,16.0166664124
78442,1475187295905264571,0.0244346093386,0.4375,16.019443512
78443,1475187295925228779,0.0244346093386,0.375,16.0249996185
78444,1475187295945270552,0.0244346093386,0.3125,16.0333328247
78445,1475187295965332289,0.0244346093386,0.3125,16.0416660309
78446,1475187295985580934,0.0244346093386,0.3125,16.0472221375
78447,1475187296005388347,0.0244346093386,0.375,16.0472221375
78448,1475187296025418097,0.0244346093386,0.3125,16.0472221375
78449,1475187296045444411,0.0244346093386,0.4375,16.0555553436
78450,1475187296065514363,0.0244346093386,0.375,16.0611114502
78451,1475187296085712979,0.0244346093386,0.3125,16.0666675568
78452,1475187296105745788,0.0244346093386,0.4375,16.0694446564
78453,1475187296125763287,0.0244346093386,0.4375,16.0750007629
78454,1475187296145771653,0.0244346093386,0.4375,16.0805549622
78455,1475187296165786453,0.0244346093386,0.375,16.0833339691
78456,1475187296186050384,0.0244346093386,0.4375,16.0916671753
78457,1475187296205739579,0.0244346093386,0.4375,16.1027774811
78458,1475187296225758911,0.0261799395084,0.4375,16.1111106873
78459,1475187296245779306,0.0279252678156,0.5625,16.1138896942
78460,1475187296265800791,0.0296705979854,0.5,16.1222229004
78461,1475187296285861666,0.0296705979854,0.5,16.1333332062
78462,1475187296305853615,0.0331612564623,0.5625,16.1416664124
78463,1475187296325936989,0.0349065847695,0.5625,16.1555557251
78464,1475187296345939751,0.0366519130766,0.5625,16.1666660309
78465,1475187296365982544,0.0401425734162,0.6875,16.177778244
78466,1475187296385997571,0.0436332300305,0.75,16.1833324432
78467,1475187296406035237,0.0471238903701,0.5625,16.1888885498
78468,1475187296426156560,0.0471238903701,0.6875,16.197221756
78469,1475187296446142966,0.0506145469844,0.625,16.2055549622
78470,1475187296466163248,0.0506145469844,0.625,16.2138881683
78471,1475187296486166924,0.0506145469844,0.6875,16.2222213745
78472,1475187296506198898,0.0523598790169,0.6875,16.2277774811
78473,1475187296526265148,0.0523598790169,0.6875,16.230556488
78474,1475187296546280738,0.054105207324,0.75,16.2361106873
78475,1475187296566305603,0.054105207324,0.6875,16.2416667938
78476,1475187296586331352,0.054105207324,0.75,16.2472229004
78477,1475187296606369176,0.054105207324,0.625,16.2555561066
78478,1475187296626433389,0.054105207324,0.5,16.2583332062
78479,1475187296646447021,0.054105207324,0.5625,16.2583332062
78480,1475187296666472867,0.054105207324,0.5625,16.2611103058
78481,1475187296686496711,0.054105207324,0.5625,16.2638893127
78482,1475187296706550467,0.054105207324,0.625,16.269443512
78483,1475187296726600149,0.054105207324,0.6875,16.2749996185
78484,1475187296746601595,0.054105207324,0.625,16.2805557251
78485,1475187296766628040,0.054105207324,0.6875,16.2805557251
78486,1475187296786689313,0.054105207324,0.625,16.2833328247
78487,1475187296806708605,0.054105207324,0.5625,16.2861118317
78488,1475187296826742089,0.054105207324,0.5625,16.2916660309
78489,1475187296846783041,0.054105207324,0.5625,16.2999992371
78490,1475187296866851803,0.054105207324,0.5625,16.3055553436
78491,1475187296886888808,0.054105207324,0.625,16.3083324432
78492,1475187296906862712,0.054105207324,0.6875,16.3111114502
78493,1475187296926947497,0.054105207324,0.6875,16.3166675568
78494,1475187296946947285,0.0558505356312,0.6875,16.322221756
78495,1475187296966971437,0.0558505356312,0.6875,16.3305549622
78496,1475187296986998768,0.0558505356312,0.625,16.3361110687
78497,1475187297007037693,0.0558505356312,0.625,16.3416671753
78498,1475187297027181888,0.0558505356312,0.625,16.3444442749
78499,1475187297047163846,0.0558505356312,0.625,16.3472213745
78500,1475187297067164725,0.0558505356312,0.625,16.3527774811
78501,1475187297087238170,0.0558505356312,0.625,16.3611106873
78502,1475187297107210547,0.0558505356312,0.625,16.375
78503,1475187297127263254,0.0558505356312,0.6875,16.3805561066
78504,1475187297147420192,0.0558505356312,0.625,16.3861103058
78505,1475187297167312358,0.0575958639383,0.625,16.3916664124
78506,1475187297187358519,0.0575958639383,0.75,16.3972225189
78507,1475187297207548591,0.0575958639383,0.8125,16.4055557251
78508,1475187297227426107,0.0575958639383,0.5625,16.4138889313
78509,1475187297247459710,0.0575958639383,0.6875,16.4194450378
78510,1475187297267566970,0.0575958639383,0.75,16.4249992371
78511,1475187297287541526,0.0575958639383,0.625,16.4305553436
78512,1475187297307533985,0.0575958639383,0.625,16.4333324432
78513,1475187297327815048,0.0593411959708,0.625,16.4333324432
78514,1475187297347585151,0.0593411959708,0.6875,16.4388885498
78515,1475187297367821189,0.0575958639383,0.625,16.4500007629
78516,1475187297387789515,0.0575958639383,0.5,16.4527778625
78517,1475187297407694068,0.0593411959708,0.625,16.4500007629
78518,1475187297427861966,0.0593411959708,0.6875,16.447221756
78519,1475187297447751979,0.0593411959708,0.6875,16.4527778625
78520,1475187297467798335,0.0593411959708,0.8125,16.4583339691
78521,1475187297487844139,0.0593411959708,0.5625,16.4611110687
78522,1475187297507842460,0.0593411959708,0.5,16.4583339691
78523,1475187297528026968,0.0593411959708,0.5,16.4611110687
78524,1475187297547934254,0.0593411959708,0.5,16.4638881683
78525,1475187297567949749,0.0575958639383,0.5,16.4638881683
78526,1475187297587975496,0.0575958639383,0.625,16.4750003815
78527,1475187297608027720,0.0575958639383,0.625,16.4861106873
78528,1475187297628275283,0.0593411959708,0.625,16.4888896942
78529,1475187297648143472,0.0593411959708,0.5,16.4861106873
78530,1475187297668151091,0.0593411959708,0.5,16.4944438934
78531,1475187297688150779,0.0575958639383,0.4375,16.5055561066
78532,1475187297708181559,0.0575958639383,0.625,16.519443512
78533,1475187297728333144,0.0575958639383,0.375,16.5277786255
78534,1475187297748264890,0.0558505356312,0.6875,16.5361118317
78535,1475187297768319172,0.0575958639383,0.5625,16.5499992371
78536,1475187297788300451,0.0575958639383,0.6875,16.5499992371
78537,1475187297808361498,0.0593411959708,0.5,16.552778244
78538,1475187297828389631,0.0593411959708,0.625,16.5611114502
78539,1475187297848420086,0.0593411959708,0.5,16.572221756
78540,1475187297868471142,0.0593411959708,0.4375,16.5805549622
78541,1475187297888511767,0.0593411959708,0.4375,16.5833339691
78542,1475187297908543216,0.0593411959708,0.5,16.5861110687
78543,1475187297928560098,0.0593411959708,0.5625,16.5861110687
78544,1475187297948583894,0.0593411959708,0.5,16.5916671753
78545,1475187297968628011,0.0593411959708,0.5625,16.5944442749
78546,1475187297988691630,0.0610865242779,0.5625,16.6000003815
78547,1475187298008694890,0.0610865242779,0.625,16.6027774811
78548,1475187298028722436,0.0610865242779,0.3125,16.6000003815
78549,1475187298048751122,0.0593411959708,0.1875,16.5972213745
78550,1475187298068805690,0.0593411959708,0.4375,16.6000003815
78551,1475187298088836415,0.0593411959708,0.5,16.6027774811
78552,1475187298108866709,0.0593411959708,0.25,16.6027774811
78553,1475187298128903879,0.0593411959708,0.375,16.605556488
78554,1475187298148923800,0.0593411959708,0.4375,16.605556488
78555,1475187298168974790,0.0593411959708,0.3125,16.6083335876
78556,1475187298188998140,0.0593411959708,0.1875,16.605556488
78557,1475187298209035241,0.0575958639383,0.1875,16.6138896942
78558,1475187298229051626,0.0558505356312,0.125,16.6222229004
78559,1475187298249075941,0.0558505356312,0.25,16.6305561066
78560,1475187298269169115,0.0558505356312,0.3125,16.6361103058
78561,1475187298289153897,0.0558505356312,0.1875,16.6361103058
78562,1475187298309229222,0.0558505356312,0.5,16.6388893127
78563,1475187298329239046,0.0558505356312,0.1875,16.6499996185
78564,1475187298349266264,0.054105207324,0.1875,16.6583328247
78565,1475187298369282884,0.054105207324,0.125,16.6749992371
78566,1475187298389310260,0.054105207324,0.4375,16.6861114502
78567,1475187298409399051,0.054105207324,0.0625,16.6833324432
78568,1475187298429393774,0.0523598790169,0.125,16.6833324432
78569,1475187298449422969,0.0523598790169,0.25,16.6916675568
78570,1475187298469475177,0.0523598790169,0.375,16.7027778625
78571,1475187298489499248,0.0523598790169,0.125,16.7083339691
78572,1475187298509566255,0.0506145469844,0.4375,16.7083339691
78573,1475187298529570298,0.0523598790169,0.1875,16.7166671753
78574,1475187298549609947,0.054105207324,0.1875,16.7111110687
78575,1475187298569638592,0.054105207324,0.125,16.7027778625
78576,1475187298589689315,0.0523598790169,0.3125,16.7055549622
78577,1475187298609759433,0.0523598790169,-0.0625,16.7138881683
78578,1475187298629729271,0.0488692186773,-0.125,16.7166671753
78579,1475187298649764333,0.0471238903701,-0.1875,16.7250003815
78580,1475187298669788238,0.0471238903701,0.25,16.7166671753
78581,1475187298689800909,0.045378562063,0.3125,16.7222213745
78582,1475187298709889693,0.0418879017234,0.3125,16.7277774811
78583,1475187298729869536,0.0418879017234,0.0625,16.730556488
78584,1475187298749920430,0.0418879017234,0.1875,16.7361106873
78585,1475187298769942213,0.0418879017234,0.25,16.7416667938
78586,1475187298789990974,0.0418879017234,-0.0625,16.7472229004
78587,1475187298810064798,0.0401425734162,0.375,16.7527770996
78588,1475187298830062763,0.0401425734162,0.125,16.7583332062
78589,1475187298850084956,0.0383972451091,-0.0625,16.7611103058
78590,1475187298870166371,0.0366519130766,0.25,16.7749996185
78591,1475187298890146112,0.0383972451091,0.0625,16.7722225189
78592,1475187298910224858,0.0366519130766,-0.0625,16.769443512
78593,1475187298930218882,0.0349065847695,0.0625,16.7805557251
78594,1475187298950235996,0.0349065847695,0.125,16.7833328247
78595,1475187298970288873,0.0349065847695,-0.125,16.7833328247
78596,1475187298990311770,0.0331612564623,-0.125,16.7944450378
78597,1475187299010381291,0.0349065847695,0.25,16.8055553436
78598,1475187299030404480,0.0349065847695,0.0625,16.8055553436
78599,1475187299050415661,0.0349065847695,0.1875,16.7999992371
78600,1475187299070450870,0.0349065847695,0.0625,16.8083324432
78601,1475187299090473010,0.0349065847695,0.125,16.8250007629
78602,1475187299110557865,0.0349065847695,0.1875,16.8333339691
78603,1475187299130609435,0.0349065847695,0.25,16.8361110687
78604,1475187299150591177,0.0349065847695,0.375,16.8444442749
78605,1475187299170615889,0.0366519130766,0.1875,16.8472213745
78606,1475187299190639597,0.0366519130766,0.125,16.8416671753
78607,1475187299210709268,0.0366519130766,0.25,16.8527774811
78608,1475187299230763343,0.0366519130766,0.25,16.8611106873
78609,1475187299250778590,0.0366519130766,0.375,16.8638896942
78610,1475187299270809768,0.0366519130766,0.375,16.8666667938
78611,1475187299290819113,0.0366519130766,0.375,16.8611106873
78612,1475187299310873497,0.0366519130766,0.5,16.8583335876
78613,1475187299330891458,0.0383972451091,0.5,16.8611106873
78614,1475187299350938048,0.0383972451091,0.3125,16.8638896942
78615,1475187299370963120,0.0383972451091,0.4375,16.8722229004
78616,1475187299390963396,0.0383972451091,0.1875,16.875
78617,1475187299411013723,0.0366519130766,0.1875,16.8722229004
78618,1475187299431084010,0.0349065847695,0.375,16.8777770996
78619,1475187299451090578,0.0349065847695,0.375,16.8861103058
78620,1475187299471178694,0.0349065847695,0.25,16.8888893127
78621,1475187299491151307,0.0349065847695,0.4375,16.8999996185
78622,1475187299511202347,0.0349065847695,0.25,16.9083328247
78623,1475187299531239897,0.0349065847695,0.25,16.9138889313
78624,1475187299551256656,0.0349065847695,0.3125,16.9194450378
78625,1475187299571299613,0.0349065847695,0.3125,16.9249992371
78626,1475187299591309684,0.0349065847695,0.125,16.9305553436
78627,1475187299611341151,0.0349065847695,0.25,16.9361114502
78628,1475187299631393544,0.0349065847695,0.3125,16.9416675568
78629,1475187299651423385,0.0349065847695,0.125,16.9416675568
78630,1475187299671447398,0.0349065847695,0.0,16.9416675568
78631,1475187299691477959,0.0349065847695,0.0625,16.9444446564
78632,1475187299711500083,0.0314159281552,0.0,16.9555549622
78633,1475187299731574260,0.0314159281552,-0.1875,16.9638881683
78634,1475187299751588586,0.0296705979854,0.0,16.9638881683
78635,1475187299771606064,0.0296705979854,-0.0625,16.9666671753
78636,1475187299791666776,0.0296705979854,-0.125,16.9722213745
78637,1475187299811687380,0.0296705979854,0.0,16.9750003815
78638,1475187299831720666,0.0296705979854,0.0625,16.9833335876
78639,1475187299851741322,0.0296705979854,-0.0625,16.9916667938
78640,1475187299871773619,0.0279252678156,-0.125,17.0
78641,1475187299892059941,0.0279252678156,0.0625,17.0027770996
78642,1475187299912063127,0.0279252678156,0.0,17.0083332062
78643,1475187299932086052,0.0279252678156,0.1875,17.019443512
78644,1475187299952028995,0.0279252678156,0.125,17.0249996185
78645,1475187299972048107,0.0279252678156,0.0625,17.0333328247
78646,1475187299992041587,0.0279252678156,0.0625,17.0361118317
78647,1475187300011993176,0.0279252678156,0.0,17.0444450378
78648,1475187300032038268,0.0279252678156,-0.125,17.0499992371
78649,1475187300052063831,0.0261799395084,0.0,17.0555553436
78650,1475187300072167091,0.0261799395084,0.0,17.0611114502
78651,1475187300092162159,0.0244346093386,-0.0625,17.072221756
78652,1475187300112181534,0.0244346093386,0.0,17.0805549622
78653,1475187300132230831,0.0244346093386,0.1875,17.0833339691
78654,1475187300152221831,0.0261799395084,0.125,17.0888881683
78655,1475187300172302275,0.0261799395084,0.0,17.0944442749
78656,1475187300192309430,0.0261799395084,0.125,17.1027774811
78657,1475187300212597533,0.0261799395084,0.0,17.1111106873
78658,1475187300232399254,0.0244346093386,-0.0625,17.1166667938
78659,1475187300252445040,0.0244346093386,0.0625,17.1166667938
78660,1475187300272436265,0.0244346093386,0.0625,17.1194438934
78661,1475187300292470737,0.0244346093386,0.1875,17.125
78662,1475187300312500469,0.0261799395084,0.1875,17.1416664124
78663,1475187300332527892,0.0261799395084,0.1875,17.1472225189
78664,1475187300352542289,0.0261799395084,0.3125,17.1388893127
78665,1475187300372624715,0.0261799395084,0.3125,17.1361103058
78666,1475187300392630916,0.0279252678156,0.125,17.1499996185
78667,1475187300412645240,0.0261799395084,0.125,17.144443512
78668,1475187300432710168,0.0261799395084,0.1875,17.144443512
78669,1475187300452736775,0.0261799395084,0.125,17.1583328247
78670,1475187300472751915,0.0261799395084,0.0,17.1722221375
78671,1475187300492778103,0.0244346093386,0.125,17.1749992371
78672,1475187300512836908,0.0244346093386,0.375,17.1888885498
78673,1475187300532866373,0.0279252678156,0.1875,17.197221756
78674,1475187300552892143,0.0279252678156,0.375,17.1944446564
78675,1475187300572933606,0.0296705979854,0.3125,17.2000007629
78676,1475187300592939673,0.0296705979854,0.25,17.2166671753
78677,1475187300613001293,0.0296705979854,0.1875,17.2222213745
78678,1475187300633019874,0.0296705979854,0.3125,17.2250003815
78679,1475187300653087006,0.0296705979854,0.25,17.230556488
78680,1475187300673188592,0.0296705979854,0.3125,17.25
78681,1475187300693144325,0.0296705979854,0.375,17.2638893127
78682,1475187300713163235,0.0296705979854,0.5625,17.2666664124
78683,1475187300733214746,0.0314159281552,0.3125,17.2722225189
78684,1475187300753246704,0.0314159281552,0.25,17.2805557251
78685,1475187300773261766,0.0296705979854,0.3125,17.2888889313
